arm,panel,section,sampling_steps,recycling,msa_depth,receptor_id,name,label,peptide_from,iptm,iface_plddt,receptor_side,peptide_side,peptide_whole,n_rec_iface,n_pep_iface
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_000,cognate,1YCR,0.5030779242515564,49.74612903225806,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_001,decoy,8KDX,0.3691905736923218,42.50782608695651,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_002,decoy,6YOO,0.3781622350215912,39.984,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_003,decoy,1BE9,0.3818231225013733,43.019375,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_004,scrambled,1YCR,0.39471521973609924,43.7169696969697,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1YCR,pair_005,scrambled,1YCR,0.4327256679534912,44.45307692307692,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_006,cognate,1CKA,0.5243244171142578,61.090625,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_007,decoy,9F6S,0.591730535030365,55.70642857142857,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_008,decoy,6YOO,0.329208105802536,49.28730769230769,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_009,decoy,4LN2,0.4175809323787689,48.671071428571416,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_010,scrambled,1CKA,0.5726824998855591,54.56080000000001,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1CKA,pair_011,scrambled,1CKA,0.49244794249534607,53.4925,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1BE9,pair_012,cognate,1BE9,0.6239120960235596,52.96600000000001,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1BE9,pair_013,decoy,1SEM,0.24350208044052124,39.72612903225808,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1BE9,pair_014,decoy,1TP5,0.6360170841217041,50.29821428571429,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1BE9,pair_015,decoy,8HLO,0.3995545506477356,39.6484,,,,,
boltz2_reduced,in-training,"7.4, 7.6",,,,1BE9,pair_016,scrambled,1BE9,0.37680983543395996,44.294210526315794,,,,,
